round,name,address,region,lat,lng
"910","미양공단점","경기 안성시 안성맞춤대로 689 102호","31","36.97759","127.26127"
"910","다터져복권방","경기 평택시 중앙2로 42","31","36.991207","127.09152"
"910","다터져복권방","경기 평택시 중앙2로 42","31","36.991207","127.09152"
"910","다터져복권방","경기 평택시 중앙2로 42","31","36.991207","127.09152"
"910","다터져복권방","경기 평택시 중앙2로 42","31","36.991207","127.09152"
"910","다터져복권방","경기 평택시 중앙2로 42","31","36.991207","127.09152"
"910","로또복권","경기 화성시 사강로 172","31","37.21268","126.73488"
"910","로또복권","경기 화성시 사강로 172","31","37.21268","126.73488"
"910","혹시나도","충북 음성군 감곡면 왕장리 521-9번지 복권방","33","37.119133","127.63936"
"910","필로또복권","충남 서산시 호수공원6로 64 1층","34","36.77264","126.45055"
"910","로또기획","경북 안동시 경북대로 443","37","36.568047","128.69786"
"910","로또복권","경북 포항시 남구 원동로 98 1층,좌측첫번째상가,GS25오천두배점","37","35.971855","129.4028"
"910","로또복권방","경남 창원시 성산구 안민안길21번길 4 세평빌딩 세평빌딩102호","38","35.186947","128.69154"
"911","평안당","서울 종로구 종로 219","11","37.57123","127.00219"
"911","애니타임","부산 금정구 서동로175번길 7","21","35.214806","129.10612"
"911","영미연산로또복권점","부산 연제구 반송로 12 CU마트내 별도부스","21","35.18666","129.08276"
"911","CU(참미소점)","대구 달서구 감삼동 170-7번지","22","35.847263","128.53748"
"911","알리바이","광주 광산구 수등로 253 1층 알리바이","24","35.185387","126.83668"
"911","서정로또","경기 고양시 덕양구 중앙로 450 1층 105호","31","37.618458","126.84541"
"911","복드림슈퍼","경기 안양시 동안구 경수대로 515 정우빌딩 1층","31","37.368633","126.95772"
"911","동문그린복권방","경기 파주시 조리읍 대원리 221-8 동문상가 CU","31","37.728317","126.814865"
"911","영스타","경기 평택시 팽성읍 팽성로 90 103호","31","36.94493","127.051765"
"911","GS25(청주수곡점)","충북 청주시 서원구 수곡동 910","33","36.61605","127.47295"
"912","가로판매소","서울 구로구 새말로 117-24 (신도림역2번출구)(구로동)","11","37.50696","126.8903"
"912","씨스페이스(동작점)","서울 동작구 신대방동 690-20","11","37.487347","126.90954"
"912","가로판매점","서울 용산구 원효로 166","11","37.53501","126.961555"
"912","뉴빅마트","부산 기장군 정관중앙로 48 106호","21","35.321114","129.17929"
"912","토토복권","대구 서구 달서로12길 9","22","35.86758","128.57208"
"912","행복세상","대전 대덕구 중리로 52","25","36.363663","127.42535"
"912","노다지복권방","경기 광명시 범안로 1043 (하안동, 원촌빌딩 1층)","31","37.462326","126.878654"
"912","태양정보통신","경기 광주시 고불로 56 상가1층","24","37.39323","127.23178"
"912","(I.A) 로또마트","경기 안산시 단원구 신길로 9-4","31","37.33149","126.78637"
"912","복권가판","강원 춘천시 시청길 32 1층 이마트 24","32","37.88103","127.73115"
"912","복권왕국","충북 제천시 풍양로 108 중앙시장상가 지하145","33","37.136654","128.2113"
"912","대박마트복권방","충남 아산시 음봉로 844 행복한순복음교회 태화상가1층103호","34","36.826508","127.09927"
"912","나눔로또 씨유거제사등대로점","경남 거제시 거제대로 5460 CU편의점","38","34.90891","128.54767"
"912","영건","경남 양산시 새실로 159 나래메트로시티 A동113호 복권판매점","38","35.3149","129.00433"
"913","진영슈퍼","서울 강서구 등촌로 79","11","37.537045","126.8632"
"913","GS25(구로미성점)","서울 구로구 신도림동 399번지 기임빌딩101호","11","37.506195","126.876656"
"913","가로매점","서울 마포구 마포대로 61-1","11","37.54165","126.94801"
"913","인터넷 복권판매사이트","동행복권(dhlottery.co.kr)","","37.482063","127.015785"
"913","9스토아","서울 용산구 이태원로27길 13 지하 1층","11","37.53315","126.994194"
"913","뉴빅마트","부산 기장군 정관중앙로 48 106호","21","35.321114","129.17929"
"913","토토죤","광주 광산구 비아중앙로31번길 10 1층","24","35.221737","126.82428"
"913","도래울 행운로또","경기 고양시 덕양구 도래울로 103 파리바게뜨 왼쪽","31","37.63482","126.87121"
"913","배곧로또판매점","경기 시흥시 은계번영길 7 112호","31","37.4371","126.80162"
"913","해피타임","경기 평택시 서동대로 2044","31","37.006855","126.96957"
"913","로또마트","경기 하남시 미사대로 520 현대지식산업센터 한강미사2차 D동 125호","31","37.558865","127.20458"
"913","한방복권방","경기 화성시 효행로763번길 23","31","37.205154","127.01395"
"913","왔다복권","충남 천안시 서북구 서부16길 9","34","36.823116","127.13769"
"913","대박복권","충남 홍성군 충서로 2423 세븐일레븐","34","36.63776","126.74336"
"913","효자로또판매점","전북 전주시 완산구 우전로 337  103호","35","35.82467","127.101654"
"913","티켓코리아","제주 제주시 관덕로 54-3","39","33.51293","126.52521"
"914","버스토큰판매소","서울 구로구 시흥대로 583-1 꽃집 옆 가판대","11","37.48411","126.902695"
"914","인터넷 복권판매사이트","동행복권(dhlottery.co.kr)","","37.482063","127.015785"
"914","노다지복권방","서울 중구 다산로44길 15","11","37.565044","127.01776"
"914","GS25(남항점)","부산 영도구 남항동1가 63번지","21","35.089817","129.0382"
"914","왕대박(복권방)","대구 북구 칠성남로 143 1층전체","22","35.87749","128.5965"
"914","경기상회","인천 남동구 장승남로 42 은빛프라자 104호","23","37.443142","126.73679"
"914","형제상회","대전 서구 계룡로 664-1,(용문동)","25","36.336784","127.39472"
"914","설악복권방","경기 가평군 신천중앙로 80 성화알미늄 1층","31","37.6759","127.49399"
"914","복권닷컴","경기 성남시 수정구 탄리로 79","31","37.442997","127.135574"
"914","협신복권방","경기 여주시 도예로 28 CU편의점내","31","37.306477","127.640015"
"914","복권판매점","충남 서산시 고운로 164 미림화랑 옆 1층 상가","34","36.783356","126.45343"
"915","GS25(계산동경점)","인천 계양구 계산동 1076-7번지 도쿄프라자1층2호","23","37.53578","126.73629"
"915","행운복권","세종  조치원읍 죽림리 234-5","29","36.591988","127.29835"
"915","드림","경기 수원시 권선구 정조로 615","31","37.263794","127.01421"
"915","행운로또","경기 하남시 미사강변중앙로 164 101호","31","37.561512","127.19113"
"915","공주복권방","충남 공주시 웅진로 210-2","34","36.45911","127.1251"
"915","왕대박로또","전북 전주시 덕진구 만성북1길 3","35","35.849792","127.07736"
"916","토큰박스","서울 동작구 흑석로 106-5 가판점","11","37.507877","126.96144"
"916","인터넷 복권판매사이트","동행복권(dhlottery.co.kr)","","37.482063","127.015785"
"916","로또복권판매장","서울 서초구 방배동 777-1","11","37.493958","126.98636"
"916","GS25(하이비젼점)","인천 남동구 구월동 1141-7번지 하이비젼빌딩101호","23","37.45207","126.70678"
"916","나눔로또","세종  장군면 도계리 154-1 CU편의점","29","36.497536","127.20573"
"916","로또복권짱","경기 용인시 처인구 동부로 33,(마평동)","31","37.230087","127.214455"
"916","장원급제로또복권방","경기 이천시 장감로 11","31","37.12843","127.6046"
"916","명성복권방","경기 화성시 경기대로 1043","31","37.208466","127.0343"
"916","대박의터","강원 춘천시 영서로 1786","32","37.836243","127.76008"
"916","고속로또","전남 목포시 영산로 95-2 약국 내","36","34.791157","126.385666"
"916","마산부림마트","경남 창원시 마산합포구 3·15대로 345 4필지","38","35.205708","128.57263"
"917","강북구교통카드판매대","서울 강북구 솔샘로 260 가판","11","37.61919","127.0214"
"917","씨스페이스(영도대평점)","부산 영도구 대교동1가 84-3 대교동 사거리","21","35.092617","129.03807"
"917","오포우림로또","경기 광주시 오포로 899 1층 109호","24","37.37044","127.23228"
"917","대박복권방","경기 양주시 가래비길 33","31","37.82246","126.986694"
"917","주택복권방","강원 원주시 우산초교길 29 1층","32","37.36735","127.937904"
"917","활력","충남 서산시 고운로 202","34","36.783394","126.457756"
"917","행운마트","충남 아산시 서해로 654","34","36.88196","126.91078"
"917","천하명당복권방","충남 홍성군 조양로 180","34","36.60072","126.66951"
"917","드림로또","경남 양산시 삼일로 73 CU양산황제점 내","38","35.343975","129.03549"
"917","삼삼마트","경남 진주시 진주대로 1165-1","38","35.19521","128.07565"
"918","복권방","서울 구로구 구로동 409-80번지 1층","11","37.493923","126.88259"
"918","인터넷 복권판매사이트","동행복권(dhlottery.co.kr)","","37.482063","127.015785"
"918","올림픽점","서울 송파구 충민로 66 가든파이브라이프 테크노관 10층 T-10011호","11","37.47764","127.12497"
"918","나라시스컴","서울 영등포구 영등포동5가 18-58번지 영신상가1호","11","37.519783","126.9067"
"918","배임","서울 용산구 보광로 19 1층","11","37.526237","127.000626"
"918","뉴빅마트","부산 기장군 정관중앙로 48 106호","21","35.321114","129.17929"
"918","스파편의점","부산 사상구 가야대로 288 창조상가106호","21","35.15001","129.00414"
"918","롯데무역","부산 영도구 꿈나무길 197 1층 복권방","21","35.087284","129.04375"
"918","GS25(대전둔산점)","대전 서구 탄방동 837","25","36.34647","127.39193"
"918","복권명당","대전 중구 목중로 47","25","36.33757","127.40925"
"918","천사로또방","경기 남양주시 사릉로34번길 24 1층 7호","31","37.63618","127.21105"
"918","새로나마트","경기 부천시 심곡동 437-1 새로나마트","31","37.492664","126.78094"
"918","이마트24사창대로점","충북 청주시 서원구 1순환로 635","33","36.636944","127.45981"
"918","우리로또","충남 서산시 충의로 1231 화천슈퍼 이마트24편의점","34","36.877323","126.439514"
"918","복권명당","충남 아산시 음봉로 582","34","36.838066","127.073845"
"918","돈벼락맞은로또","충남 천안시 서북구 직산읍 모시리 237-11 4공단 미니스톱 내","34","36.863388","127.12449"
"918","복권명당","경북 구미시 구미중앙로 72","37","36.128925","128.33043"
"918","천하명당복권방","경남 진주시 진양호로 564","38","35.193745","128.087"
"919","상호없음","서울 중구 세종대로 90-1 시청역 7번출구 한화생명 앞","11","37.56424","126.9776"
"919","훼미리팔공지묘점내로또복권판매점","대구 동구 지묘동 818-1번지","22","35.941303","128.63727"
"919","LOTTO가맹점","인천 연수구 선학로 101","23","37.425007","126.700066"
"919","드림월드","경기 성남시 수정구 수정로 346 백강빌딩","31","37.454433","127.15"
"919","대일사","경북 영천시 동부로 31-6,(야사동)","37","35.973186","128.9484"
"920","천하명당초량점","부산 동구 중앙대로221번길 3","21","35.116898","129.04013"
"920","싱글벙글 6/45","부산 연제구 중앙대로 1041 좌측 싱글벙글복권방","21","35.181576","129.07777"
"920","스카이편의점","경기 안양시 만안구 박달로 527","31","37.40275","126.91124"
"920","열두보석복권방","경기 용인시 기흥구 구갈로 74 구갈스포츠센타 구갈스포츠센터106호","31","37.281136","127.11181"
"920","로또명당해미점","충남 서산시 남문2로 108","34","36.71344","126.54419"
"920","행복 복권판매점","경남 양산시 반회서6길 9 7호","38","35.41447","129.05927"
"920","행복 복권판매점","경남 양산시 반회서6길 9 7호","38","35.41447","129.05927"
"921","대박찬스","서울 강북구 솔매로 105-1,(미아동)","11","37.6258","127.023994"
"921","버스판매소","서울 영등포구 영중로 2 1층(영등포동3가)","11","37.516743","126.906746"
"921","돈벼락복권방","대구 북구 동변로 82-1 1층","22","35.920517","128.60385"
"921","제일슈퍼","인천 연수구 앵고개로 242 제일상가112호","23","37.408646","126.670815"
"921","그린편의점","광주 서구 매월2로 53 광주산업용재유통센터 23동 103호","24","35.115864","126.86289"
"921","GS25(대전월평점)","대전 서구 월평3동 312-1번지 진달래아파트상가","25","36.359016","127.366875"
"921","대림통상","울산 중구 신기14길 1 일신아파트 일신아파트상가102호","26","35.55233","129.29778"
"921","버스표판매소","경기 고양시 덕양구 화신로 76 샘터마을1단지아파트 971번지선","31","37.619034","126.840454"
"921","금강복권","경기 김포시 율생로 3","31","37.652786","126.59066"
"921","금도끼복권방","경기 양평군 용문로 812 1층","31","37.50729","127.63166"
"921","SK행운편의점","경기 오산시 내삼미로79번길 12 베네치아B동 103호","31","37.169476","127.064926"
"921","행복드림","경기 화성시 메타폴리스로 42 디앤씨빌딩 104호","31","37.2017","127.07179"
"921","운수대통복권방","충남 천안시 동남구 대흥로 122 중앙시장 입구","34","36.80049","127.14926"
"921","복권나라","전남 목포시 당가두로14번길 47-1 103호 복권나라","36","34.807583","126.43719"
"921","세방매점","경북 경주시 산업로 4447 (용강동)","37","35.877205","129.22649"
"921","굿럭스토어","경북 경주시 첨성로81번길 17 GS25경주황남점","37","35.834705","129.21098"
"921","꿈의가게","경남 김해시 계동로 220 102호 복권판매점","38","35.190304","128.8022"
"922","로또판매점","서울 관악구 관천로10길 20 1층","11","37.485016","126.92646"
"922","복권천국","대구 중구 달구벌대로 2214","22","35.862396","128.60524"
"922","북문복권방","경기 수원시 장안구 정조로 927-1","31","37.29028","127.01279"
"922","장미슈퍼","충남 부여군 부여읍 계백로 265 부여군청 로터리 부근","34","36.27629","126.90941"
"922","로또명당인주점","충남 아산시 서해로 519-2","34","36.87784","126.89828"
"922","CU(구미사곡점)","경북 구미시 사곡동 481-5","37","36.098217","128.35858"
"923","프로또마트","서울 구로구 고척로 156 1층4호","11","37.503185","126.85119"
"923","다모아","서울 구로구 공원로6나길 39-1","11","37.50447","126.891785"
"923","몽곡사","서울 영등포구 버드나루로 51 조광빌딩105호","11","37.523067","126.910576"
"923","왕대박","부산 동래구 여고로113번길 59-4","21","35.201073","129.0741"
"923","명당골복권방","경기 수원시 권선구 동수원로242번길 15 104호","31","37.251095","127.03546"
"923","로또복권4공단점","경북 구미시 첨단기업1로 18","37","36.140465","128.43942"
"923","CU(삼천포점)","경남 사천시 벌리동 258-4번지","38","34.940247","128.08678"
"923","창원병원앞매표소","경남 창원시 성산구 중앙동 104-1번지 가판","38","35.2185","128.67143"
"924","복권백화점","서울 마포구 월드컵로 157","11","37.56157","126.9047"
"924","CU(초읍대공원점)","부산 부산진구 초읍동 171-2 목화빌딩","21","35.18239","129.0474"
"924","이마트24 광안리굿-7","부산 수영구 광안로 49","21","35.1553","129.1177"
"924","우리들공업탑점","울산 남구 수암로 21","26","35.532272","129.3106"
"924","지화자","경기 성남시 수정구 위례광장로 328 1층 116호(창곡동, 우성위례타워)","31","37.47129","127.14304"
"924","복권백화점","경기 파주시 평화로 70","31","37.763588","126.76989"
"924","행운복권방","경기 포천시 솔모루로 86-1","31","37.8288","127.14748"
"924","로또복권방","충남 당진시 반촌로 199","34","36.90107","126.702934"
"924","로또명당인주점","충남 아산시 서해로 519-2","34","36.87784","126.89828"
"925","GS25(청담중앙점)","서울 강남구 청담동 21-9","11","37.522636","127.04216"
"925","가로판매점","서울 서대문구 신촌로 5 창천동, 동교동로터리","11","37.55867","126.92767"
"925","행운복권방","부산 중구 구덕로 47","21","35.09806","129.03053"
"925","GS25(계산동경점)","인천 계양구 계산동 1076-7번지 도쿄프라자1층2호","23","37.53578","126.73629"
"925","한국종합빌딩(복권)","인천 남동구 경인로 530 1층","23","37.461216","126.6982"
"925","한솔복권&마트","인천 미추홀구 경인로 384 1층 1호","23","37.45807","126.68257"
"925","3정승로또복권방","광주 북구 삼정로 10 두암주공4단지아파트 주공4단지 1층 우리마트","24","35.162807","126.937965"
"925","우리들(북구청점)","울산 북구 무룡로  29 1층 우리들편의점 내","26","35.58109","129.36357"
"925","25시슈퍼","경기 시흥시 함송로14번길 13-17 홍익프라자1층107호","31","37.362453","126.72994"
"925","백석상회","경기 양주시 백석읍 양주산성로 550","31","37.786922","126.992905"
"925","평택21세기편의점","경기 평택시 중앙로 284 1층 21세기편의점","31","36.990208","127.11413"
"925","터미널분식","충남 부여군 부장대로 65","34","36.280716","126.90962"
"926","헬로마트","서울 도봉구 도봉로170길 8,(도봉동)","11","37.680374","127.04596"
"926","행운복권마트","서울 종로구 지봉로 58","11","37.575314","127.015854"
"926","뉴빅마트","부산 기장군 정관중앙로 48 106호","21","35.321114","129.17929"
"926","명당일세","경기 평택시 평택로 80","31","36.994064","127.08486"
"926","대박복권","충남 홍성군 충서로 2423 세븐일레븐","34","36.63776","126.74336"
"926","로또복권 황성점","경북 경주시 황성로27번길 2 4호","37","35.86579","129.21443"
"926","로또방양덕점","경북 포항시 북구 양덕로50번길 14 이마트24포항양덕점","37","36.08293","129.4035"
"926","씨유(거창대동점)","경남 거창군 거창대로 93","38","35.689865","127.91475"
"926","나눔로또","경남 함안군 용산1길 33 1층","38","35.30895","128.51694"
"926","성자점빵","제주 제주시 남광로 5 1층","39","33.49232","126.5368"
"927","씨유역삼에클라트로또판매점","서울 강남구 역삼동 736-24 1층 씨유역삼에클라트점","11","37.498535","127.03502"
"927","행운플러스","대전 대덕구 덕암로 214","25","36.439465","127.42388"
"927","복권명당","대전 서구 만년남로3번길 164,(만년동)","25","36.366486","127.37305"
"927","행운복권방","경기 수원시 영통구 반달로7번길 40 평익칼라스위트 평익칼라스위트110호","31","37.25351","127.07518"
"927","노다지복권방","경기 시흥시 복지로 103-1 1층상가","31","37.44823","126.79206"
"927","복권명당","경북 구미시 구미중앙로 72","37","36.128925","128.33043"
"928","미소마트","서울 강남구 밤고개로 219 강남블루지움 105호","11","37.474785","127.10712"
"928","우리은행금호동지점앞가판","서울 성동구 장터길 46","11","37.54814","127.02097"
"928","경동플러스","부산 해운대구 세실로 30 경동G-PLUS아파트상가103","21","35.168427","129.17944"
"928","계대마트","대구 달서구 계대동문로 26 1층","22","35.855164","128.49506"
"928","나눔로또 스포츠토토(김포장기점)","경기 김포시 김포한강1로78번길 7 장기음식주차타운 1층 110호","31","37.64487","126.67066"
"928","천하명당복권방","경남 거제시 옥포성안로 60","38","34.891693","128.69492"
"928","수퍼복권나라","경남 김해시 율하1로 110 101호 복권판매점","38","35.17281","128.81566"
"929","CU(용두으뜸점)","서울 동대문구 안암로 52","11","37.58123","127.02779"
"929","신나라","서울 영등포구 선유로 58","11","37.51907","126.889435"
"929","로또복권판매점","부산 사하구 괴정로57번길 54","21","35.102894","128.97325"
"929","복권판매점","인천 남동구 복개동로 80 101호","23","37.45455","126.72434"
"929","행운 마트","인천 남동구 만수로 65","23","37.461594","126.73509"
"929","동성슈퍼","울산 울주군 북문1길 7 101호","26","35.570965","129.12039"
"929","나눔이매로또","경기 성남시 분당구 양현로94번길 21 구두28호점","31","37.390984","127.12636"
"929","나눔이매로또","경기 성남시 분당구 양현로94번길 21 구두28호점","31","37.390984","127.12636"
"929","나눔이매로또","경기 성남시 분당구 양현로94번길 21 구두28호점","31","37.390984","127.12636"
"929","나눔이매로또","경기 성남시 분당구 양현로94번길 21 구두28호점","31","37.390984","127.12636"
"929","오거리복권방","경기 수원시 권선구 구운로85번길 6 1층(구운동) 주차장 안쪽","31","37.281574","126.97287"
"929","마이더스로또복권방","경기 안양시 동안구 안양판교로 12-2,(관양동)","31","37.400826","126.977646"
"929","로또판매점","경기 포천시 호국로 1900","31","37.92011","127.221146"
"929","도깨비방망이","전남 완도군 완도읍 장보고대로 220 도깨비방망이","36","34.31606","126.7492"
"929","대동복권방","경남 김해시 월산로 112-57 월산마을5단지두산위브아파트상가 이마트편의점 좌측 복권판매점","38","35.206844","128.80473"
"929","Goodday복권전문점","경남 창원시 성산구 반송로50번길 14","38","35.239998","128.66164"
"930","민준복권","경기 군포시 삼성로 5 해피시티 104호(부곡동 해피시티)","31","37.336166","126.93435"
"930","패밀리복권방","경기 남양주시 늘을2로 20 CH리베로원 103호","31","37.654453","127.24409"
"930","하나로슈퍼복권방","경기 성남시 분당구 정자로 78 104호 (정자동, 영동프라자)","31","37.36312","127.11351"
"930","영화모음","경기 수원시 장안구 금당로39번길 6 뉴타운프라자A-107","31","37.30316","127.0161"
"930","그랜드로또","경북 구미시  비산로5길 23","37","36.121513","128.37978"
"930","복권명당","경북 구미시 구미중앙로 72","37","36.128925","128.33043"
"930","완월로또","경남 창원시 마산합포구 고운로 175 한미초록빌라 세븐일레븐 내","38","35.197372","128.56186"
"930","함안 복권방","경남 함안군 함안대로 552 1층","38","35.27584","128.40576"
"931","행운복권","서울 노원구 동일로 992 1층","11","37.61881","127.07561"
"931","나라시스컴","서울 영등포구  영등포로 225 영신상가1호","11","37.519783","126.9067"
"931","복권방","부산 사하구 장림번영로 25","21","35.081005","128.96823"
"931","로또복권","인천 서구 염곡로 343-4","23","37.515396","126.66847"
"931","가두판매점","경기 안양시 만안구 안양로 265 우리은행 안양중앙지점 우리은행앞도로","31","37.396156","126.92316"
"931","창미슈퍼","경기 화성시 남양성지로 155","31","37.21022","126.81979"
"931","이마트24 순천산단점","전남 순천시 산단1길 6 중앙정밀기계,마트","36","34.987934","127.50839"
"931","365팡팡복권","경남 김해시 진영읍 장등로 53 상가136동108호","38","35.3121","128.7335"
"932","인터넷 복권판매사이트","동행복권(dhlottery.co.kr)","","37.482063","127.015785"
"932","버스판매소","서울 영등포구 영중로 2 1층(영등포동3가)","11","37.516743","126.906746"
"932","부일카서비스","부산 동구 자성로133번길 35","21","35.140015","129.06306"
"932","천운 복권방","인천 미추홀구 매소홀로 468","23","37.439312","126.673904"
"932","365대박찬스","경기 양주시 고읍남로 6-14 광사동, 제이프라자","31","37.795395","127.08138"
"932","정우","경기 용인시 처인구 백옥대로 574 C동상가","31","37.18781","127.20619"
"932","혹시나도","충북 음성군  감곡면 장감로149번길 4-4 복권방","33","37.119133","127.63936"
"933","로또카페","서울 강서구 강서로74길 3 1층 6호","11","37.567844","126.8415"
"933","대화식품","서울 금천구 가산로 53 3호","11","37.471157","126.896904"
"933","명신사","서울 마포구 월드컵로 97","11","37.55725","126.90864"
"933","복권천국(성서점)","대구 달서구 성서로 377","22","35.851086","128.50685"
"933","버스매표소 복권판매소","인천 중구 우현로 69 중앙로지하상가 163호","23","37.47554","126.631294"
"933","또또와복권방","세종 나성북로 30 퍼스트원 어반아트리움 189호","29","36.489307","127.26067"
"933","현리행운복권방","경기 가평군 조종희망로 14 1층","31","37.818184","127.35024"
"933","충청복권전문점","충남 천안시 서북구 성환2로 108","34","36.91694","127.132835"
"934","대박복권마을","서울 영등포구 당산로 140","11","37.527054","126.89711"
"934","당산로또명당점","서울 영등포구 양평로 52","11","37.53466","126.90087"
"934","운수대통복권방","전북 익산시 무왕로23길 3","35","35.9597","126.98842"
"934","CU(포항오거리점)","경북 포항시 북구  죽도로 33","37","36.033848","129.36467"
"935","교통카드충전소","서울 강남구 선릉로 309","11","37.49705","127.05222"
"935","행운마트","서울 노원구 중계로 96","11","37.64442","127.083305"
"935","대박로또","서울 송파구 마천로57길 5 마천빌딩","11","37.4945","127.15189"
"935","통일마트","서울 종로구 종로 19 르메이에르종로타운 110-1호","11","37.57045","126.97983"
"935","중구-가로가판대-37","서울 중구 남대문로 20-2,(남대문로3가)","11","37.56083","126.97805"
"935","CU(망우점)","서울 중랑구  망우로 410","11","37.598965","127.0976"
"935","정다운복권 조이마트","인천 부평구 충선로 171 1층","23","37.504536","126.736275"
"935","장군슈퍼","인천 연수구 청량로 104","23","37.41734","126.65594"
"935","오천억복권방","광주 서구 상무대로 1087","24","35.15296","126.880745"
"935","행운복권","경기 성남시 중원구 시민로 121 (성남동)","31","37.43903","127.14478"
"935","스마일로또복권","경기 평택시 탄현1로 104 104호","31","37.069073","127.053825"
"935","율암25시편의점","경기 화성시 시청로 822-10","31","37.166355","126.88175"
"935","복드림로또판매점","충북 충주시 첨단산업9로 13 1충","33","36.9995","127.83492"
"936","행운복권","서울 강북구 솔샘로 212 신영빌딩 1층","11","37.619926","127.01622"
"936","일등복권","서울 강서구 초원로 83 101호","11","37.567688","126.814766"
"936","해태식품","서울 금천구 시흥대로50길 9","11","37.45144","126.902534"
"936","프로통신","인천 남동구 구월로 366","23","37.45477","126.73128"
"936","알뜰슈퍼","경기 동두천시 평화로 2436-1 4/6","31","37.90527","127.05821"
"936","일등복권방","경기 부천시 삼작로 481 영미빌딩","31","37.51886","126.81512"
"936","성진마트","경기 부천시 수도로 123,(내동)","31","37.516987","126.77924"
"936","천하명당","경기 시흥시 신천3길 26-1 1층1호","31","37.438892","126.783295"
"936","1등 복권","경기 시흥시 배곧4로 32-27 광장프라자 105호","31","37.3777","126.72552"
"936","지우시스템","경기 안성시 덕봉서원로 37","31","37.007587","127.16985"
"936","미래유통","전남 목포시 영산로 623","36","34.82103","126.42085"
"936","세방매점","경북 경주시 산업로 4447 (용강동)","37","35.877205","129.22649"
"936","로또복권판매","경북 상주시 삼백로 159","37","36.41895","128.16113"
"936","정우빌딩","경남 진주시 평거로 38 세븐일레븐 내","38","35.17355","128.06485"
"937","잠실매점","서울 송파구 올림픽로 269 잠실역 8번출구 앞 가판","11","37.514446","127.10071"
"937","대박복권방","서울 양천구 오목로 233 1층1호","11","37.52613","126.863304"
"937","영일식품","서울 영등포구 당산로32길 10","11","37.526226","126.8978"
"937","우정식품","부산 동래구 온천장로 39","21","35.21585","129.07948"
"937","황금돼지로또","부산 수영구 광남로48번길 12 남천동","21","35.146393","129.11247"
"937","버스매표소","인천 부평구 부평대로 3 가판","23","37.49181","126.722725"
"937","원흥로또 앤 픽미아이스","경기 고양시 덕양구 삼송로 12 102호","31","37.64967","126.875336"
"937","로또복권방","경기 군포시 산본로323번길 16-6 신명타워 신명빌딩1층1005호","31","37.359245","126.93236"
"937","GS25(수원매탄점)","경기 수원시 영통구  인계로 239 성일프라자117호","31","37.26531","127.044044"
"937","777천하명당","충남 서천군 충절로 54","34","36.074856","126.68902"
"937","대산슈퍼","충남 천안시 동남구 복구정3길 1","34","36.76989","127.250206"
"938","잠실나루역2번출구","서울 송파구 올림픽로37길 109 잠실나루역 2번출구","11","37.522404","127.104744"
"938","일등복권편의점","대구 달서구 대명천로 220 1층","22","35.84214","128.53621"
"938","천하명당복권방","인천 계양구 안남로 466 1층","23","37.5245","126.71087"
"938","로또까페","인천 계양구 길마로 35 구일빌딩 1층 102호","23","37.534027","126.70959"
"938","노다지복권방","경기 용인시 처인구 금령로 130","31","37.23509","127.2105"
"938","올인(allin)","경기 화성시 3.1만세로 1147","31","37.135284","126.910614"
"938","로또마당","충북 충주시 국원대로 356 1층 세븐일레븐","33","37.003094","127.93002"
"938","스타복권방","충남 논산시 안심로 72","34","36.127453","127.09938"
"938","목화휴게소","경남 사천시 사천대로 912","38","35.0018","128.05415"
"938","양산역씨유점","경남 양산시 양산역6길 3 센트럴스위트 112호 CU편의점","38","35.337826","129.02661"
"939","복권나라","서울 관악구 남부순환로 1739-9","11","37.482788","126.943474"
"939","보성정보통신","서울 동대문구 장한로2길 24","11","37.56191","127.06647"
"939","로또지물포","서울 마포구 방울내로 78","11","37.560432","126.90408"
"939","패밀리마트전포점","부산 부산진구  당감로 27-1 1층","21","35.164185","129.03937"
"939","로또명당","대구 달서구 월성로 20 건도파라다이스 105-1호,건도파라다이스","22","35.83155","128.53336"
"939","성명당","인천 미추홀구 한나루로 598-4","23","37.459457","126.67263"
"939","명품로또","세종 새롬중앙1로 13 새뜸마을6단지 114호","29","36.485146","127.25204"
"939","로또판매점","경기 시흥시 금오로 503","31","37.446888","126.83197"
"939","축복큰대운집","경기 파주시 중앙로 324 1층","31","37.76446","126.77457"
"939","금강안경원","전북 군산시 중앙로 186 1001안경콘텍트","35","35.987785","126.71064"
"939","행운하우스","전북 전주시 덕진구 송천4길 56-3","35","35.862343","127.11512"
"939","이마트24 순천산단점","전남 순천시 산단1길 6 중앙정밀기계,마트","36","34.987934","127.50839"
"939","로터리편의마트","경북 포항시 북구 서동로 85 육거리","37","36.040768","129.36725"
"940","대영당안경원","부산 동래구 충렬대로237번길 9,(수안동)","21","35.201954","129.08519"
"940","아트슈퍼","부산 부산진구 가야대로 490","21","35.15293","129.0256"
"940","로또복권방","경기 안양시 만안구 경수대로 1265 103호","31","37.42011","126.90889"
"940","복권방","경기 하남시 신장로 122,(신장동)","31","37.53804","127.20478"
"940","로또왕대박","경기 화성시 와우안길 46 1층","31","37.21573","126.9766"
"940","금능마트","충북 충주시 후곡길 19 금능마트","33","36.99255","127.93122"
"940","LH로또","전북 전주시 완산구 호암로 91","35","35.808475","127.10428"
"940","명품로또","경북 구미시  신시로 10","37","36.10882","128.33955"
"941","천하명당관악점","서울 관악구 보라매로2길 11","11","37.49009","126.92868"
